INFO:root:epoch[0/500] batch[0/469] loss:0.9005 marin_loss:0.8097 re_loss:0.0908 acc:0.0625
INFO:root:epoch[0/500] batch[1/469] loss:0.6799 marin_loss:0.6335 re_loss:0.0465 acc:0.0938
INFO:root:epoch[0/500] batch[2/469] loss:0.5826 marin_loss:0.5527 re_loss:0.0299 acc:0.1328
INFO:root:epoch[0/500] batch[3/469] loss:0.5777 marin_loss:0.5450 re_loss:0.0327 acc:0.2734
INFO:root:epoch[0/500] batch[4/469] loss:0.4381 marin_loss:0.4086 re_loss:0.0295 acc:0.4453
INFO:root:epoch[0/500] batch[5/469] loss:0.3641 marin_loss:0.3307 re_loss:0.0334 acc:0.5625
INFO:root:epoch[0/500] batch[6/469] loss:0.3090 marin_loss:0.2753 re_loss:0.0337 acc:0.6875
INFO:root:epoch[0/500] batch[7/469] loss:0.2490 marin_loss:0.2173 re_loss:0.0317 acc:0.8125
INFO:root:epoch[0/500] batch[8/469] loss:0.2369 marin_loss:0.2061 re_loss:0.0308 acc:0.7422
INFO:root:epoch[0/500] batch[9/469] loss:0.2118 marin_loss:0.1802 re_loss:0.0316 acc:0.7969
INFO:root:epoch[0/500] batch[10/469] loss:0.2052 marin_loss:0.1749 re_loss:0.0303 acc:0.7812
INFO:root:epoch[0/500] batch[11/469] loss:0.1843 marin_loss:0.1548 re_loss:0.0295 acc:0.8438
INFO:root:epoch[0/500] batch[12/469] loss:0.1543 marin_loss:0.1269 re_loss:0.0274 acc:0.8438
INFO:root:epoch[0/500] batch[13/469] loss:0.1336 marin_loss:0.1061 re_loss:0.0276 acc:0.9062
INFO:root:epoch[0/500] batch[14/469] loss:0.1454 marin_loss:0.1171 re_loss:0.0283 acc:0.8750
INFO:root:epoch[0/500] batch[15/469] loss:0.1425 marin_loss:0.1168 re_loss:0.0257 acc:0.8828
INFO:root:epoch[0/500] batch[16/469] loss:0.1182 marin_loss:0.0911 re_loss:0.0271 acc:0.9297
INFO:root:epoch[0/500] batch[17/469] loss:0.1036 marin_loss:0.0778 re_loss:0.0258 acc:0.9375
INFO:root:epoch[0/500] batch[18/469] loss:0.1228 marin_loss:0.0989 re_loss:0.0239 acc:0.8906
INFO:root:epoch[0/500] batch[19/469] loss:0.1051 marin_loss:0.0806 re_loss:0.0245 acc:0.9297
INFO:root:Test==> acc:0.9268 loss:0.0987 margin_loss:0.0249, reconstruct_loss:0.0738
INFO:root:epoch[0/500] batch[20/469] loss:0.1104 marin_loss:0.0854 re_loss:0.0250 acc:0.9141
INFO:root:epoch[0/500] batch[21/469] loss:0.0878 marin_loss:0.0622 re_loss:0.0256 acc:0.9688
INFO:root:epoch[0/500] batch[22/469] loss:0.0886 marin_loss:0.0650 re_loss:0.0236 acc:0.9453
INFO:root:epoch[0/500] batch[23/469] loss:0.1010 marin_loss:0.0762 re_loss:0.0248 acc:0.9375
INFO:root:epoch[0/500] batch[24/469] loss:0.1087 marin_loss:0.0852 re_loss:0.0235 acc:0.8828
INFO:root:epoch[0/500] batch[25/469] loss:0.1240 marin_loss:0.1019 re_loss:0.0221 acc:0.8828
INFO:root:epoch[0/500] batch[26/469] loss:0.1101 marin_loss:0.0877 re_loss:0.0223 acc:0.9062
INFO:root:epoch[0/500] batch[27/469] loss:0.0788 marin_loss:0.0566 re_loss:0.0222 acc:0.9453
INFO:root:epoch[0/500] batch[28/469] loss:0.0866 marin_loss:0.0651 re_loss:0.0215 acc:0.9141
INFO:root:epoch[0/500] batch[29/469] loss:0.0737 marin_loss:0.0512 re_loss:0.0226 acc:0.9609
INFO:root:epoch[0/500] batch[30/469] loss:0.1054 marin_loss:0.0826 re_loss:0.0228 acc:0.8906
INFO:root:epoch[0/500] batch[31/469] loss:0.0690 marin_loss:0.0477 re_loss:0.0213 acc:0.9297
INFO:root:epoch[0/500] batch[32/469] loss:0.0796 marin_loss:0.0571 re_loss:0.0225 acc:0.9531
INFO:root:epoch[0/500] batch[33/469] loss:0.0835 marin_loss:0.0625 re_loss:0.0210 acc:0.9531
INFO:root:epoch[0/500] batch[34/469] loss:0.0725 marin_loss:0.0517 re_loss:0.0209 acc:0.9375
INFO:root:epoch[0/500] batch[35/469] loss:0.0937 marin_loss:0.0730 re_loss:0.0208 acc:0.9297
INFO:root:epoch[0/500] batch[36/469] loss:0.0564 marin_loss:0.0358 re_loss:0.0206 acc:0.9766
INFO:root:epoch[0/500] batch[37/469] loss:0.0702 marin_loss:0.0487 re_loss:0.0215 acc:0.9531
INFO:root:epoch[0/500] batch[38/469] loss:0.0579 marin_loss:0.0370 re_loss:0.0209 acc:0.9766
INFO:root:epoch[0/500] batch[39/469] loss:0.0617 marin_loss:0.0393 re_loss:0.0224 acc:0.9609
INFO:root:Test==> acc:0.9649 loss:0.0571 margin_loss:0.0207, reconstruct_loss:0.0363
INFO:root:epoch[0/500] batch[40/469] loss:0.0574 marin_loss:0.0368 re_loss:0.0206 acc:0.9688
INFO:root:epoch[0/500] batch[41/469] loss:0.0675 marin_loss:0.0464 re_loss:0.0210 acc:0.9453
INFO:root:epoch[0/500] batch[42/469] loss:0.0505 marin_loss:0.0300 re_loss:0.0205 acc:0.9688
INFO:root:epoch[0/500] batch[43/469] loss:0.0529 marin_loss:0.0318 re_loss:0.0211 acc:0.9688
INFO:root:epoch[0/500] batch[44/469] loss:0.0460 marin_loss:0.0257 re_loss:0.0203 acc:0.9766
INFO:root:epoch[0/500] batch[45/469] loss:0.0605 marin_loss:0.0398 re_loss:0.0207 acc:0.9766
INFO:root:epoch[0/500] batch[46/469] loss:0.0689 marin_loss:0.0480 re_loss:0.0209 acc:0.9453
INFO:root:epoch[0/500] batch[47/469] loss:0.0686 marin_loss:0.0471 re_loss:0.0216 acc:0.9375
INFO:root:epoch[0/500] batch[48/469] loss:0.0618 marin_loss:0.0415 re_loss:0.0204 acc:0.9453
INFO:root:epoch[0/500] batch[49/469] loss:0.0460 marin_loss:0.0249 re_loss:0.0211 acc:0.9766
INFO:root:epoch[0/500] batch[50/469] loss:0.0484 marin_loss:0.0269 re_loss:0.0214 acc:0.9844
INFO:root:epoch[0/500] batch[51/469] loss:0.0506 marin_loss:0.0301 re_loss:0.0205 acc:0.9688
INFO:root:epoch[0/500] batch[52/469] loss:0.0500 marin_loss:0.0309 re_loss:0.0191 acc:0.9766
INFO:root:epoch[0/500] batch[53/469] loss:0.0435 marin_loss:0.0224 re_loss:0.0211 acc:0.9766
INFO:root:epoch[0/500] batch[54/469] loss:0.0628 marin_loss:0.0426 re_loss:0.0202 acc:0.9375
INFO:root:epoch[0/500] batch[55/469] loss:0.0329 marin_loss:0.0137 re_loss:0.0191 acc:0.9922
INFO:root:epoch[0/500] batch[56/469] loss:0.0445 marin_loss:0.0245 re_loss:0.0201 acc:0.9766
INFO:root:epoch[0/500] batch[57/469] loss:0.0453 marin_loss:0.0257 re_loss:0.0196 acc:0.9844
INFO:root:epoch[0/500] batch[58/469] loss:0.0454 marin_loss:0.0252 re_loss:0.0202 acc:0.9688
INFO:root:epoch[0/500] batch[59/469] loss:0.0397 marin_loss:0.0203 re_loss:0.0194 acc:0.9766
INFO:root:Test==> acc:0.9721 loss:0.0477 margin_loss:0.0197, reconstruct_loss:0.0280
INFO:root:epoch[0/500] batch[60/469] loss:0.0403 marin_loss:0.0198 re_loss:0.0206 acc:0.9844
INFO:root:epoch[0/500] batch[61/469] loss:0.0523 marin_loss:0.0334 re_loss:0.0189 acc:0.9609
INFO:root:epoch[0/500] batch[62/469] loss:0.0523 marin_loss:0.0331 re_loss:0.0191 acc:0.9609
INFO:root:epoch[0/500] batch[63/469] loss:0.0328 marin_loss:0.0127 re_loss:0.0200 acc:0.9922
INFO:root:epoch[0/500] batch[64/469] loss:0.0599 marin_loss:0.0393 re_loss:0.0206 acc:0.9688
INFO:root:epoch[0/500] batch[65/469] loss:0.0636 marin_loss:0.0428 re_loss:0.0208 acc:0.9375
INFO:root:epoch[0/500] batch[66/469] loss:0.0433 marin_loss:0.0231 re_loss:0.0201 acc:0.9922
INFO:root:epoch[0/500] batch[67/469] loss:0.0398 marin_loss:0.0208 re_loss:0.0191 acc:0.9922
INFO:root:epoch[0/500] batch[68/469] loss:0.0491 marin_loss:0.0302 re_loss:0.0190 acc:0.9531
INFO:root:epoch[0/500] batch[69/469] loss:0.0454 marin_loss:0.0269 re_loss:0.0185 acc:0.9766
INFO:root:epoch[0/500] batch[70/469] loss:0.0450 marin_loss:0.0254 re_loss:0.0196 acc:0.9766
INFO:root:epoch[0/500] batch[71/469] loss:0.0649 marin_loss:0.0455 re_loss:0.0195 acc:0.9453
INFO:root:epoch[0/500] batch[72/469] loss:0.0632 marin_loss:0.0439 re_loss:0.0194 acc:0.9609
INFO:root:epoch[0/500] batch[73/469] loss:0.0333 marin_loss:0.0161 re_loss:0.0173 acc:1.0000
INFO:root:epoch[0/500] batch[74/469] loss:0.0570 marin_loss:0.0385 re_loss:0.0186 acc:0.9688
INFO:root:epoch[0/500] batch[75/469] loss:0.0338 marin_loss:0.0144 re_loss:0.0195 acc:0.9922
INFO:root:epoch[0/500] batch[76/469] loss:0.0495 marin_loss:0.0304 re_loss:0.0190 acc:0.9688
INFO:root:epoch[0/500] batch[77/469] loss:0.0545 marin_loss:0.0356 re_loss:0.0189 acc:0.9531
INFO:root:epoch[0/500] batch[78/469] loss:0.0476 marin_loss:0.0288 re_loss:0.0189 acc:0.9688
INFO:root:epoch[0/500] batch[79/469] loss:0.0338 marin_loss:0.0148 re_loss:0.0190 acc:0.9844
INFO:root:Test==> acc:0.9786 loss:0.0404 margin_loss:0.0189, reconstruct_loss:0.0215
INFO:root:epoch[0/500] batch[80/469] loss:0.0403 marin_loss:0.0208 re_loss:0.0195 acc:0.9766
INFO:root:epoch[0/500] batch[81/469] loss:0.0441 marin_loss:0.0260 re_loss:0.0181 acc:0.9688
INFO:root:epoch[0/500] batch[82/469] loss:0.0378 marin_loss:0.0191 re_loss:0.0186 acc:0.9844
INFO:root:epoch[0/500] batch[83/469] loss:0.0464 marin_loss:0.0269 re_loss:0.0194 acc:0.9766
INFO:root:epoch[0/500] batch[84/469] loss:0.0422 marin_loss:0.0227 re_loss:0.0195 acc:0.9766
INFO:root:epoch[0/500] batch[85/469] loss:0.0472 marin_loss:0.0278 re_loss:0.0194 acc:0.9688
INFO:root:epoch[0/500] batch[86/469] loss:0.0505 marin_loss:0.0316 re_loss:0.0190 acc:0.9531
INFO:root:epoch[0/500] batch[87/469] loss:0.0357 marin_loss:0.0169 re_loss:0.0188 acc:0.9766
INFO:root:epoch[0/500] batch[88/469] loss:0.0419 marin_loss:0.0237 re_loss:0.0182 acc:0.9688
INFO:root:epoch[0/500] batch[89/469] loss:0.0364 marin_loss:0.0184 re_loss:0.0179 acc:0.9766
INFO:root:epoch[0/500] batch[90/469] loss:0.0388 marin_loss:0.0204 re_loss:0.0184 acc:0.9766
INFO:root:epoch[0/500] batch[91/469] loss:0.0474 marin_loss:0.0295 re_loss:0.0179 acc:0.9609
INFO:root:epoch[0/500] batch[92/469] loss:0.0396 marin_loss:0.0202 re_loss:0.0194 acc:0.9844
INFO:root:epoch[0/500] batch[93/469] loss:0.0429 marin_loss:0.0242 re_loss:0.0187 acc:0.9609
INFO:root:epoch[0/500] batch[94/469] loss:0.0414 marin_loss:0.0236 re_loss:0.0178 acc:0.9766
INFO:root:epoch[0/500] batch[95/469] loss:0.0376 marin_loss:0.0187 re_loss:0.0189 acc:0.9844
INFO:root:epoch[0/500] batch[96/469] loss:0.0297 marin_loss:0.0114 re_loss:0.0182 acc:1.0000
INFO:root:epoch[0/500] batch[97/469] loss:0.0489 marin_loss:0.0304 re_loss:0.0186 acc:0.9531
INFO:root:epoch[0/500] batch[98/469] loss:0.0427 marin_loss:0.0248 re_loss:0.0178 acc:0.9766
INFO:root:epoch[0/500] batch[99/469] loss:0.0351 marin_loss:0.0166 re_loss:0.0186 acc:0.9922
INFO:root:Test==> acc:0.9754 loss:0.0418 margin_loss:0.0181, reconstruct_loss:0.0237
INFO:root:epoch[0/500] batch[100/469] loss:0.0415 marin_loss:0.0230 re_loss:0.0185 acc:0.9609
INFO:root:epoch[0/500] batch[101/469] loss:0.0342 marin_loss:0.0157 re_loss:0.0185 acc:0.9922
INFO:root:epoch[0/500] batch[102/469] loss:0.0466 marin_loss:0.0265 re_loss:0.0201 acc:0.9688
INFO:root:epoch[0/500] batch[103/469] loss:0.0348 marin_loss:0.0164 re_loss:0.0184 acc:0.9766
INFO:root:epoch[0/500] batch[104/469] loss:0.0487 marin_loss:0.0297 re_loss:0.0191 acc:0.9688
INFO:root:epoch[0/500] batch[105/469] loss:0.0532 marin_loss:0.0347 re_loss:0.0185 acc:0.9688
INFO:root:epoch[0/500] batch[106/469] loss:0.0360 marin_loss:0.0188 re_loss:0.0172 acc:0.9844
INFO:root:epoch[0/500] batch[107/469] loss:0.0368 marin_loss:0.0198 re_loss:0.0170 acc:0.9922
INFO:root:epoch[0/500] batch[108/469] loss:0.0437 marin_loss:0.0243 re_loss:0.0194 acc:0.9766
INFO:root:epoch[0/500] batch[109/469] loss:0.0269 marin_loss:0.0090 re_loss:0.0179 acc:1.0000
INFO:root:epoch[0/500] batch[110/469] loss:0.0385 marin_loss:0.0199 re_loss:0.0186 acc:0.9844
INFO:root:epoch[0/500] batch[111/469] loss:0.0428 marin_loss:0.0250 re_loss:0.0178 acc:0.9766
INFO:root:epoch[0/500] batch[112/469] loss:0.0249 marin_loss:0.0078 re_loss:0.0171 acc:0.9922
INFO:root:epoch[0/500] batch[113/469] loss:0.0402 marin_loss:0.0219 re_loss:0.0183 acc:0.9766
INFO:root:epoch[0/500] batch[114/469] loss:0.0382 marin_loss:0.0201 re_loss:0.0181 acc:0.9766
INFO:root:epoch[0/500] batch[115/469] loss:0.0431 marin_loss:0.0248 re_loss:0.0183 acc:0.9766
INFO:root:epoch[0/500] batch[116/469] loss:0.0361 marin_loss:0.0186 re_loss:0.0175 acc:0.9922
INFO:root:epoch[0/500] batch[117/469] loss:0.0401 marin_loss:0.0221 re_loss:0.0180 acc:0.9609
INFO:root:epoch[0/500] batch[118/469] loss:0.0427 marin_loss:0.0246 re_loss:0.0181 acc:0.9609
INFO:root:epoch[0/500] batch[119/469] loss:0.0476 marin_loss:0.0294 re_loss:0.0182 acc:0.9688
INFO:root:Test==> acc:0.9788 loss:0.0385 margin_loss:0.0176, reconstruct_loss:0.0210
